"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
0,361919368685353;0,162737859831839;0,774210600132543;0,263772230590515;0,306035286486001;0,525453764260583;0,369399014796199;-0,103945800561528;1,36418159335691;0,223837648303569;0,199832915525041;0,351632943176;0,146365744789128;0,179924896536347;0,181425671535802;0,237141634281491;0,341795240714621;0,463055012763741;0,233243412573222;0,306771255011453;0,228414503206137;0,131803807720845;0,317328250482463;0,334979698745812;-0,294830092528874;-0,357740145201731;0,326649424901841;0,263585965236354;0,226509869024596;0,434254150969663;0,200340740776825;0,219320747627906;-0,299889774695433;0,553758734910172;0,387807603852167;0,387824904496435;0,183975757224756;0,725014058381479;0,326519766660439;-0,661152587024983;0,393672368333823
0,510741870399356;0,382517942927409;0,809759440853467;0,425708360710653;0,85799844936429;0,535295806071471;0,807275538280356;-0,657620638519678;1,39026701265457;0,424067037328308;0,505570331975123;0,482473809923288;0,291080584755116;0,671531519847925;0,231205054191113;0,255004163645452;0,449049942984647;0,608884317641934;0,501749869816964;0,428392489414671;0,923020120823972;0,187126089421964;0,261166808093344;0,495370527373883;0,386054840312218;-0,314889880895132;0,557792297416929;0,47895911188826;0,422464385907617;0,516248965561736;0,251588407822544;0,258429976078098;-0,287735220234604;0,633029104726329;0,433647750167538;0,472401837184167;0,390879876618252;0,773907703742044;0,314165355731127;0,547745229903546;-0,149392824510686
0,457706031549904;0,356504778672216;0,821736268786745;0,492713063185253;0,558694640542605;0,639098897194915;0,45754324250205;0,0534648362107077;1,26105002136152;0,41658791708544;0,148304199724095;0,413226943748413;0,365018309906279;0,179825289951792;0,403244449198654;0,364924930106502;0,629131353835074;0,54867234786461;0,353402475959941;0,484593380426533;0,198817128534518;0,219475193837145;0,438656364640568;0,463716727783936;0,18344425851639;-0,310930954817465;0,381370350605907;0,534053676035137;0,316125770795241;0,505408084774304;0,393063998164711;0,247256561083384;-0,232944483942752;0,582426485036621;0,482768728343855;0,573745719881774;0,163968813900425;0,752845453624456;0,32640700927071;0,659542108296707;0,558618664274217
0,439386237376048;0,23122536043225;0,821201197479024;0,357037769622327;0,550261092859555;0,386739716651826;0,717602241660163;-0,0213277645521917;1,23099252682545;0,0824193050255371;0,114783768479459;0,453589328573845;0,357156995585013;0,277247038590076;0,287383317551917;0,24808008159647;0,443542290305864;0,608793451052691;0,352084700718111;0,401138847445013;0,261433953481024;0,149552458031065;0,447603766715243;0,398487354449346;0,0388444907448466;-0,312696837948645;0,331264871169052;1,11630985026214;0,33829049165276;0,40224417456559;0,2724488532922;0,193482073898764;0,20995793968291;0,589552623634191;0,377734394866522;0,418204760324612;0,369077316881455;0,750438021759619;0,26214945841633;0,157035063564276;-0,185130813273364
0,395460961353852;0,00471702546712294;0,815703235220038;0,365050118476136;0,329426412803414;0,506832737293799;0,426856843575305;0,0558195165303701;1,21520768358109;0,313601599381409;0,197377132088429;0,351374842102674;0,10189856439208;0,173677910337432;0,270833786014332;0,248461750770288;0,448832160515824;0,473056072483841;0,661016586355839;0,3232453726483;0,42919207240941;0,0858519131825606;0,411766825669776;0,444155170544509;0,330492155684894;-0,386145592862466;0,382570039453212;0,382569526051675;0,388978393856407;0,39004385532289;0,254597184809075;0,232878416322679;-0,31732900329397;0,501299640956955;0,442782428942671;0,414571254061602;0,240968083060894;0,728705211279898;0,215525737324592;0,481651282498849;-0,175364272613599
0,37506329533015;0,602066011397175;0,820043720835541;0,310024578823667;0,318044421357119;0,523461169647309;0,3997508694396;-0,718369895522498;1,24952265620251;0,186734848677952;0,156669803302307;0,580665673000601;0,181897232718828;0,0800202439902424;0,141095405890848;-0,00250433753759971;0,343673909973431;0,520151534030335;0,443800620032942;0,322436377454375;0,0608876989555291;0,482749676792329;0,420224265845098;0,425521114169269;0,0862889420794684;-0,353260980529894;0,272939772481752;0,278715523256482;0,32223174405091;0,389397085291085;0,274502583837695;0,136143940845345;0,0657909523933604;0,538172298750396;0,388607543050737;0,329530473449426;0,310283955409838;0,74852625870008;0,327012144278221;-0,0849376906403734;-0,235352476604223
0,421601552866321;0,249811676172294;0,828514666286784;0,37072593410498;0,362549395907928;0,49434972778883;0,503847313342851;-0,140769009507336;1,32257794425644;0,374073059530817;0,260735868043632;0,401099668809506;0,306478704536536;0,11109668531325;0,295343842344563;0,292132818595226;0,465120217506652;0,50906324235058;0,306637798174473;0,346298891363865;0,973905451659963;0,158818282203294;0,491561336812048;0,463971038700109;0,42386255859406;-0,359035474311579;0,520625398427528;0,549849673481221;0,40961729826947;0,464875871282588;0,295966856980248;0,185071645963324;-0,285934717763023;0,598042172093509;0,524908135902532;0,518976269424998;0,355090329195146;0,76965810249982;0,264382803949594;0,459979999077403;-0,208910067631727
0,503121496415183;0,289916049351639;0,882441187741208;0,517451785741192;0,441277139885997;0,499288079927547;0,729544878548007;-0,70079687847813;1,34876619215533;0,53565453063192;0,323652496589647;0,464089658927369;0,315282993715224;0,180812160413376;0,202479403260806;0,287790681028005;0,450591010125249;0,661009608967857;0,368908767558127;0,398197128803336;0,962339849244234;0,153934062844343;0,461981341547236;0,471446905964438;0,420852539923493;-0,298768259267881;0,382228832003516;0,318822968117844;0,534261015137499;0,509119081911818;0,320983090994847;0,278862874941408;0,0718961328117675;0,644880190176053;0,454642588350975;0,438152314951891;0,24431664900021;0,813307184585687;0,203887223092618;0,69615931073967;0,453623507231068
0,472835381842369;0,1700300675066;0,868223076966416;0,326369606003034;0,333035743590766;0,396350294311295;0,387402532017553;-0,0121168808130019;1,36315309016852;0,398913916403043;0,136060448189506;0,366069104639793;0,157706728201084;0,0800564265834982;0,255709661148716;0,144538014204436;0,381820549415183;0,541172772868233;0,44548041926512;0,30320377431976;0,281194714337781;0,0897714012905091;0,39777870060467;0,414732840018512;0,319709453319446;-0,32274821867624;0,537320269269429;0,511935436144087;0,419806444700376;0,381862557346961;0,274892080026762;0,256854893283858;-0,116496233696033;0,632004654575669;0,244949044723716;0,408911211776539;0,261022592401281;0,773537485992932;0,161512988321334;-0,709348746231317;0,3429553692573
0,541729355782904;0,293598581348325;0,782727207916444;0,397501848657354;0,380577385261073;0,522317762309431;0,466266904799994;-0,000877978690418502;1,46434700080234;0,360637014554449;0,241711646372663;0,44760544170525;0,261767799544165;0,249999666961362;0,262944384672078;0,0934031405985785;0,436380812311192;0,580548690438889;0,736847901727364;0,370361065295389;0,0752153421660395;0,110733707980733;0,430739058763605;0,459168640435673;0,426828911945732;-0,351211904985734;0,381448891825029;1,1520671193464;0,435590540050674;0,38129840005108;0,309155916354738;0,170819590673942;0,029707414317329;0,599357379030193;0,525985582929335;0,576187329409581;0,0108083293797439;0,748239033954693;0,279252719142363;0,454105688943001;0,393552563488198
