"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
0,220166686231577;-0,03385727445961;0,733310579114594;0,201876238189705;0,18122176287174;0,362359037411023;0,231910834975416;-0,171206783186593;1,21850526418093;0,0819345283316348;0,104035958238564;0,231426002680275;0,157008875451506;0,0160856164569179;0,103631247449739;0,179084625310422;0,216474433665708;0,314491639914788;0,0407434445621604;0,232423419492246;0,153499466184732;0,037891395709142;0,138534861508782;0,233902330965957;-0,501280522073372;-0,417330593062552;0,202303304974363;0,0348258614973123;0,15020405330832;0,33087135029446;0,0743543023149069;0,153295880565686;-0,162252680833962;0,375563648296275;0,261461434315203;0,269424943359315;0,067205093888111;0,659595070672641;0,264499654450431;-0,678835213079836;0,415771660056967
0,56576460362291;0,500190477182645;0,766037519300117;0,552872573641217;0,743385732905692;0,555950274385879;0,705035334535847;-0,118503743129006;1,29246930184304;0,490456712740098;0,689629076472713;0,594531533314377;0,525175902320804;0,737425585924587;0,383912803792736;0,436978234700101;0,506977293380704;0,510576104530404;0,511210623223407;0,481889151924243;0,90785306342179;0,20668717141335;0,432494321903079;0,564489538180622;0,568898591600636;-0,388494184091066;0,658089949518837;0,516465066267175;0,476454830258596;0,516580777177117;0,303147566481181;0,300703152211192;-0,111626529575592;0,624345785288334;0,35511832048593;0,512576251408664;0,480250813042948;0,731183639152416;0,41866911015363;0,689772327970768;-0,152954329293228
0,409073481452975;0,395614821171483;0,746522671383282;0,485227388864747;0,567325925252026;0,612477411505138;0,360794829711153;0,349939245557316;1,21587227539701;0,426329535030556;0,325932775073982;0,448958362396171;0,543381249676763;0,287606216529987;0,457179872288082;0,675680464715601;0,602569248538304;0,547733190857915;0,35782470515881;0,524655791888826;0,204491935527328;0,272925214790874;0,43111199929535;0,491070548741723;0,241358108993746;-0,343561174201154;0,409074170740471;0,587256346033314;0,353216009777505;0,479417845397002;0,445521608501208;0,349633066515322;-0,0453696511730879;0,496403035092458;0,490503807564274;0,601794433550625;0,269303370253654;0,701036594293239;0,47383402616876;0,719524076407559;0,616291126588404
0,327668933400224;0,278857013915466;0,74147643534528;0,376105445417851;0,426723276301184;0,320232055292495;0,571901141510946;-0,127524443533526;1,13879780273678;0,130746915224467;0,191738015054646;0,450875199104869;0,402242276654063;0,31509063495508;0,277378936712362;0,305035272738811;0,400740646039234;0,479059783249037;0,28904633744663;0,383849445724611;0,243606713792744;0,121869731384541;0,417158920826875;0,368502450454145;0,106305165124347;-0,359366352190502;0,329700242949901;0,734673640024305;0,353928085895323;0,386696475271201;0,307236382007893;0,237743373760026;0,450015514553787;0,364174930544619;0,293494417448352;0,357116765948195;0,403292528871159;0,704966808286652;0,306870646394458;0,156593624904446;-0,233067264409275
0,218238640410611;-0,0600879483321286;0,725725022618631;0,3114587654999;0,23081871687147;0,378005055011769;0,210058971939663;0,171854319718644;1,10199720010466;0,229519121307456;0,141614962214861;0,303557089939789;0,0636398056976422;0,069394611767704;0,240528029012806;0,200865434094007;0,34254711283968;0,310770958363117;0,52071282957238;0,264711362823617;0,386489473788341;-0,163399640298781;0,317568488791411;0,415541322190247;0,346952341301979;-0,459361134786436;0,295428469242195;0,2966842700888;0,348231162581786;0,443979804490427;0,161987467138706;0,11541504637937;-0,288637587861031;0,341939132994531;0,294527373486918;0,269210133691841;0,123251033507515;0,66542136968617;0,192078480520255;0,514753124252918;-0,144451646278736
0,216619233983193;0,575393230650283;0,827033804143044;0,240459326573873;0,231138004283045;0,334745835340438;0,360600030117457;-0,223167605002514;1,221928814305;0,0224805701232267;0,119725450031879;0,471707783691652;0,318568981920603;-0,0188032303803105;0,110770502382508;0,13713175192005;0,22925714326262;0,397788199498118;0,280173847899231;0,277849036403076;-0,0429806428427639;0,342263431208361;0,273088558125453;0,321439783318255;-0,0465661172616656;-0,371994066953471;0,199373482523223;0,119633010670746;0,2376802873772;0,340758797186517;0,248726030374959;0,192814191008663;0,233434943825497;0,38353833189978;0,443223639846481;0,241828716485088;0,269477595285426;0,721231758374358;0,337543880063516;0,00333547555207581;-0,317026728419142
0,351283150888833;0,34498633555585;0,804043036317184;0,404111217245354;0,386150529264654;0,456449484522567;0,463911971588672;-0,0692903685967572;1,26342914274928;0,422583428479143;0,43222940505216;0,415542117285815;0,470389199396402;0,222014603277394;0,376947328091756;0,355304819961757;0,469798706852234;0,462796947200586;0,279815161902293;0,391525289212817;0,9004475422798;0,19934079167605;0,498808585887001;0,460870096744182;0,410281444292371;-0,403835803225817;0,505725094572274;0,647033709209945;0,399119834206914;0,588824817307234;0,368826734729337;0,373301795016934;-0,0916794994826269;0,557128511429703;0,454744535020275;0,512762912602287;0,364573570396272;0,697434573689621;0,344165159873521;0,560543290376833;-0,264402722209315
0,357050937388587;0,203814300406826;0,775766578162692;0,392482541203472;0,334117211770927;0,29574730114682;0,545885631332386;-0,235002403557765;1,21880135192366;0,39496699111128;0,261710312417026;0,373946453341633;0,396244736503135;0,0913118523682748;0,163111844442668;0,33768230743917;0,319313360395645;0,434150964834856;0,2417593164427;0,337783506791464;0,741232765141286;0,0894238611057929;0,326442433471106;0,366784519075129;0,30192666154797;-0,362247608507543;0,270111772941261;0,15725368300135;0,36790593395836;0,389898901539503;0,265859249084384;0,184816684223133;0,432165145426691;0,475185898557196;0,339633055223077;0,298424920950028;0,194946762041159;0,724675839933452;0,219575375927439;0,68318335187567;0,485345243449192
0,356327881227321;0,225010000850375;0,833021906503031;0,417038097464259;0,372295214648942;0,392437812191462;0,300199728572087;0,204355403299447;1,27433695673522;0,442476611330255;0,207605740338614;0,377491444341624;0,291069963881277;0,0996405189927341;0,311023855468743;0,286821715251911;0,44551886458321;0,53939579532039;0,428344582864925;0,354702500120537;0,297773633631868;0,130633416305475;0,341065120705736;0,509648598066187;0,434066232109016;-0,398558618011107;0,507212270179121;0,488207672188857;0,427808375615927;0,406997366867447;0,356194360474428;0,249021208810875;0,269325534917849;0,630862174798567;0,229690008628218;0,42910403700291;0,268795120149669;0,713467049193172;0,29167775688542;-0,530252923690426;0,410565702184424
0,432132244861567;0,284828613752683;0,750647802274161;0,398501903763629;0,352215843405526;0,434143474782495;0,362305911433316;0,196081967423334;1,39891703059669;0,301597584483048;0,232939565542447;0,362636682900735;0,342947515126772;0,278844456712726;0,293350549814079;0,252919005972979;0,386883147290311;0,535654882358745;0,552300484724032;0,35023471869509;0,0562468264024876;0,0901883471515017;0,400790821018589;0,427196265763941;0,392809811581243;-0,397325592487398;0,353047873806114;0,795568315059093;0,372078383183164;0,415019464715018;0,353419374310551;0,299430236253098;0,337388752000434;0,512886805233434;0,506515307704865;0,587034110703883;0,0584034730296796;0,716987429160854;0,348892035800612;0,431048213209062;0,441900230334658
