"Method","RBPMean","RBPMedian","ARBPMean","ARBPMedian","RMSEMean","RMSEPMedian"
"XR_NIPW",-50.32106663521,-54.1751416011111,52.1120225204047,54.4967035794254,58.1578518359188,58.292513940521
"EEM_AIPW",11.4453710929033,2.54666980783464,19.0460685044126,7.9477717557725,31.8242233326012,20.7947696714215
"EER_AIPW",-48.0416757870274,-52.4772100168939,50.1430503519333,52.5224914251262,56.2004065682936,56.3871284288432
"EEX_AIPW",-42.1285830496488,-46.9232419629921,45.4791664116894,47.1883570728506,53.4374525592249,53.2272283495164
"EMM_AIPW",11.4694030641416,3.08232952178323,20.0315429175539,9.52616143747019,33.3168620422263,22.4605190174618
"EMR_AIPW",-48.7309485089033,-52.3599940606687,51.0791241609938,52.8819544710695,58.0864440352013,57.5234087020137
"EMX_AIPW",-41.9255296376966,-47.8993134617258,47.9965107772833,49.4460655009618,58.0006129771842,59.6015778291608
"ERM_AIPW",11.2211060426749,3.36678454503962,19.8157285078035,9.50019751737648,33.0744935721593,22.3389602892749
"ERR_AIPW",-45.3934121106572,-49.3978137166844,48.443826487069,49.4341352593994,55.226372703646,54.5576095394197
"ERX_AIPW",-38.8523075961439,-44.0429801754226,45.4083491704153,48.6904859232244,55.4547698344564,56.1984903328353
"EXM_AIPW",11.5398314297746,3.8785878635284,19.9051117423304,9.63553436403801,33.2035296354835,22.246417440382
"EXR_AIPW",-47.9178819044282,-51.5963394206974,50.5852837758724,52.1254639753816,57.1878559044924,56.7026944269996
"EXX_AIPW",-39.8294321958238,-44.6242797511441,46.2784454672862,49.4200951043104,56.054392488095,56.6686653118414
"MEE_AIPW",11.8799156695098,5.41472758000068,26.7905614889989,13.8182506466212,89.6668459795819,67.1039752411304
"MER_AIPW",-48.3150002465204,-52.9795873841443,50.3615336397927,53.2109598630006,56.3945308174261,56.821487184589
"MEX_AIPW",-41.7215577691469,-46.7856686750976,45.139319992345,47.2583608798651,53.3032120987723,53.0621313251102
"MME_AIPW",11.4082503427491,7.55765594146307,28.6835911617716,19.4034001088254,92.4549380412033,65.8787599360009
"MMR_AIPW",-48.5668205466592,-52.914421941389,50.4160599272231,52.914421941389,56.7932824064933,56.9822499884275
"MMX_AIPW",-41.9051814400684,-47.020131676633,48.4651670024528,48.2898284319771,57.2608670784195,58.2672923025936
"MRE_AIPW",10.7402191643196,6.59329343950805,27.753827471221,18.6290586699604,88.9788881934415,63.1846660786711
"MRR_AIPW",-45.8307027712158,-50.647437546841,48.2971796472472,50.9058743886054,54.381092011685,54.6966718153012
"MRX_AIPW",-39.7049960003013,-44.0608773715814,46.377678156949,49.1817935020259,54.9795207543522,56.4023601158779
"MXE_AIPW",11.0361600504433,6.80575062247525,28.3357825158955,19.2467590240576,91.0309753934922,64.8327378774452
"MXR_AIPW",-46.4813705624445,-51.2936154391961,48.8988454722609,51.6482513520712,55.0939358660019,55.4213330123437
"MXX_AIPW",-39.7023930805624,-43.6379679564481,46.5692002866808,50.3672539714893,55.6257311025851,56.6993342705569
"REE_AIPW",11.7531992547242,5.21116713751516,26.8802169536121,14.9904683868217,89.6580461491448,66.9275597436205
"REM_AIPW",11.301628396273,2.21665677488172,18.8534109338049,7.61235943877335,31.7763620866251,20.6704476567287
"REX_AIPW",-42.3569266263198,-47.5066067236813,45.480509479678,47.6333838963796,53.3173864576202,52.9199900839324
"RME_AIPW",11.4058765348475,7.36894192104487,28.4098984716912,19.5792210484292,92.2539546070234,65.9982321803361
"RMM_AIPW",11.2388270187814,1.9463705262192,19.2606099130897,8.00260359893005,32.0342691313703,21.0261877810583
"RMX_AIPW",-41.8420703184744,-48.1912406346855,47.6329669093295,49.4807600238498,56.4096411859088,58.3068617490737
"RRE_AIPW",10.0276979537768,5.75151811125016,27.4033855510682,18.4493941091313,88.8331775283804,63.1708325724418
"RRM_AIPW",10.3214597815752,1.12672500402233,18.9870459828073,8.14567537772732,31.7050563496681,20.8492378637994
"RRX_AIPW",-39.9144606235374,-45.7779350823437,45.9592364416917,48.3326637579308,54.5336243673665,56.3774604375768
"RXE_AIPW",10.0987356812806,6.21760122865431,27.9081440428819,18.7008514094403,90.7741391840456,64.8542701748767
"RXM_AIPW",10.4849610000851,1.07670045767755,19.0180334057457,8.26518478429814,31.8073834401398,20.9443331883681
"RXX_AIPW",-41.5406699058041,-46.796698169309,47.3119435837075,48.9991927138951,56.0815019881239,58.1537613607407
"XEE_AIPW",11.625486487013,4.58524486170693,26.726885477161,14.7963110312969,89.6381564466452,66.8803386503427
"XEM_AIPW",11.1736576067997,1.35096975781751,18.698955527711,7.43874333935294,32.0721094615416,21.0639366094676
"XER_AIPW",-47.8585671471051,-51.9857490375107,49.9056592879019,52.0630278417471,56.1851651775318,56.1508448093221
"XME_AIPW",11.8202339395855,0.920814448703442,32.5591168083596,20.5973722333787,94.9167821149202,71.8156063440649
"XMM_AIPW",11.6590814522102,2.91176204412094,28.6446593404584,20.0444526521706,39.1774543103312,29.8228255792593
"XMR_AIPW",-48.1340453897003,-49.5762544787937,55.6458060348148,50.4405511377056,62.5252095302795,55.4215399893641
"XRE_AIPW",6.89950548289769,-3.32505519610087,31.6205218497846,20.055154199275,91.5183184652853,68.4492604961359
"XRM_AIPW",7.29739167876886,-1.13832551111237,27.2479902641374,20.0561232228648,38.0212792030473,29.2282744531011
"XRR_AIPW",-49.8975209433559,-51.5184414996389,56.9240186331474,52.2465429692453,63.0332485923529,56.3187281008455
"XXE_AIPW",8.78240478782747,-1.36818616700887,32.2037281005529,20.5292669746187,93.6375836880692,70.4663036839798
"XXM_AIPW",9.16644233887913,0.697180625930581,27.8060175610797,19.6746882751841,38.4667227618287,29.8511721291985
"XXR_AIPW",-49.2997993894935,-51.2373787665788,56.5820544837559,51.3617318803502,63.1249955761663,56.7014869908994
"Dir_tau",2.79483992907241,-1.35180539338493,18.4753615045223,12.9515039638475,202.792329849049,166.973050891313
